,FAA,EAA (Golden Defensive),FAA + MA Filter,EAA + MA Filter,Equal Weight,SPY Buy&Hold
2024-01-31,0.0270158036416126,0.006260679755509115,0.0270158036416126,0.006260679755509115,-0.0031073225664311663,0.015926432692827897
2024-02-29,0.05321641337795964,0.033169740878674775,0.05321641337795964,0.033169740878674775,0.04439668524794121,0.05218689505903873
2024-03-31,0.026575890378765916,0.029390348538479088,0.026575890378765916,0.029390348538479088,0.043549100068446464,0.03270198831466131
2024-04-30,-0.04983145799552058,-0.0498967578093987,-0.04983145799552058,-0.0498967578093987,-0.031073730712029887,-0.04031965128950232
2024-05-31,0.02403529908448261,0.0335179740170788,0.02403529908448261,0.0335179740170788,0.03201550873306299,0.05057965848461543
2024-06-30,-0.026129000258647023,-0.02683605560918095,-0.026129000258647023,-0.02683605560918095,0.001572672491576937,0.03528013273987973
2024-07-31,0.046664233733724414,0.03624625563650349,0.046664233733724414,0.03624625563650349,0.03173392886192705,0.012109261964490692
2024-08-31,0.03831170219001967,0.012994448629968123,0.03831170219001967,0.012994448629968123,0.02666143866938131,0.023365319210851165
2024-09-30,0.05517809776708267,0.04090305898116266,0.05517809776708267,0.04090305898116266,0.020547879191455905,0.02100475865224083
2024-10-31,-0.01213949084058959,-0.021445570412299043,-0.01213949084058959,-0.021445570412299043,-0.01479636542700998,-0.008923456949474495
2024-11-30,0.08122200175822501,0.06381738199094289,0.08122200175822501,0.06381738199094289,0.05940217548249797,0.05963336231606009
2024-12-31,-0.07123251883375976,-0.022873459117675368,-0.07123251883375976,-0.022873459117675368,-0.058305567770534895,-0.020496522253156346
